Source,file_path,Missing Info
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/gamification-task-business/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/sting-ms-seller-order-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/search-analytics-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/visits-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/homepage-service-bff/templates/deployment-performance.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/vault-checker/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/search-assortment-indexer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-coupons-cdp-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/encoder-decoder-platform-id/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-offline-order-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/credit-onboarding-service-jobs/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/us-integration-housekeeping/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/gamification-task-data/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-catalog-sync-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-approval-service-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/foundation-consumer/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/foundation-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/platform-orders-query-api/templates/deployment-stable.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/digital-credits-vendo-integrator/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/optimizely-info/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/link-looping-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-data-feature-rabbit-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-bees-hub-force-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-bees-hub-force-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/nestjs-api-template-test-1/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/dynatrace-operator/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/naz-connect-configs/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/martech-theloophub-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-fintech-balance-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/delivery-window-relay-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/rewards-setting-data/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/enforcement-consumer-service/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/link-po-reader-layout-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/sting-keeper-module-support-chat/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/deliver-app-wiremock/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/deliver-app-wiremock/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-core-config/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/new-relic-interaction-time-processor/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/mi-negocio-graph-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/financial-category-api/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-bff-business-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-grow-organizations-service-bkp/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-price-admin-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/force-file-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/order-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/control-admin-config/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/control-admin-config/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/orderhistory-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/rewards-simulation-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/ticket-service-old/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/ticket-service-old/templates/deployment-relay.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/ticket-service-old/templates/deployment-api.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/ticket-service-old/templates/deployment-consumer.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/digital-credits-sellin-service/templates/consumer-deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/repeater-service/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/repeater-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/vision-aggregator/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-social-website/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tlp-call-list-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/mainchart-v2/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/cloudops-database-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/rewards-orders-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/beesforce-accounts-financial-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/data-stream-processor/templates/deployment-dedicated.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/data-stream-processor/templates/deployment-shared.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tasks-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/data-adapter-partner-ws/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/delivery-inventory-relay-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/loyalty-business-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tour-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/grow-digital-service/templates/deployment-api.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-bees-move-bff/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/kiali-operator/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/kiali-operator/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/enforcement-relay-service/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/enforcement-relay-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/opentelemetry-operator/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/opentelemetry-operator/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/supplier-portal-warehouse-management-beta-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/item-consumer-service/templates/deployment-category.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/item-consumer-service/templates/deployment-scheduler.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/item-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-coupons-admin-portal/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/devexp-test-stack/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/link-deals/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/rewards-redemption-business/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/goal-input-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tlp-account-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/supplier-portal-ingress/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-data-brew-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-data-brew-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-one-ops-guide-admin-web/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/products-management-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/nestjs-api-template-test-2/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/flags-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/search-change-streams/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/kyverno-policies/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/justification-event-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/products-management-metadata-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/vehicle-relay-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/search-api/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/persistent-cart-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-visits-rabbit-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/digital-credits-service/templates/api-deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/digital-credits-service/templates/jobs-deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/digital-credits-service/templates/relay-deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/minegocio-backend/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/minegocio-backend/templates/deployment.yml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/item-management-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/link-onboarding-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/store-service/templates/deployment-api.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/availability-stock-risk-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/search-config/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/account-service/templates/deployment-relay.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/account-service/templates/deployment-consumer.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/nestjs-api-template-new-3/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tlp-campaign-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/notifications-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-vision-switch-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/products-management-integrity-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/products-management-integrity-consumer-service/templates/deployment-product.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/consumer-account-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tasks-bulk-business/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-one-ops-guide-admin/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tasks-facade/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-main-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/userclientcatalog-rabbit-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-account-revenue-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/data-adapter-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/credit-bnpl-internal-order-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/my-business/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/my-business/templates/deployment.yml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/pockpi-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-promotions-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/ml-platform-api/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/search-variant-indexer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/product-assortment-relay-service/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/product-assortment-relay-service/templates/deployment-hpa.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/product-assortment-relay-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-social-poc-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-inventory-admin-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/devexp-python-andy-01/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-credit-copydeck-updater/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/data-adapter-ingestion-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/cloud-operations-health-check/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-pay-credit-card-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-pay-credit-card-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/access-restriction-service/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/access-restriction-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/offer-personalization-cohort-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-one-ops-guide-web/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-bees-move-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-bees-move-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/rewards-tier-evaluation/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-grow-missions-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/monitore-cgroups/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/delivery-empty-relay-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/vehicle-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-force-bff-mobile/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-error-pages-mfe/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/admin-portal-error-pages-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-bees-fintech-credit-mfe/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/dtc-order-management-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/account-engine-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/cart-service/templates/deployment-test.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/cart-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/cart-service/templates/deployment-backup.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/vision-rules-matcher/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/pricing-event-provider-scheduler/templates/deployment-dedicated.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/pricing-event-provider-scheduler/templates/deployment-shared.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/kubernetes-cluster-info-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/beeslite-sting-keeper-core/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/beeslite-sting-keeper-core/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/ci/serviceport-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/ci/default-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/ci/common-labels-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/ci/port-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/ci/pod-labels-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-node-exporter/ci/service-labels-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/kube-state-metrics/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/kube-state-metrics/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-pushgateway/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/prometheus-pushgateway/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/alertmanager/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/charts/alertmanager/ci/config-reload-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/07-meta-labels-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/11-default-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/03-config-reloader-sts-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/06-server-sts-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/01-automount-sa-token-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/02-config-reloader-deployment-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/09-standalone-deployment-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/04-extra-manifest-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/10-namespaced-sd-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/08-sts-pvc-retention-policy-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/prometheus-istio/ci/05-server-deployment-values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/vision-enricher/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/grow-team-structure-service/templates/deployment-api.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-fintech-credit-bff/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/delivery-inventory-consumer-service/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-social-campaign-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/wallet-service-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/visits-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/credit-assessment-accounts-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/tasks-ir-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-oneask-portal-azdevops-ms/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-hub-oneask-portal-azdevops-ms/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/link-po-reader-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/rewards-invoices-consumer/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/foundation-relay/values.yaml,Missing ownershipLabels structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/foundation-relay/templates/deployment.yaml,Missing deployment structure
bees-microservices,/home/ana/ABInbev/workArea/bees-microservices/charts/bees-social-facebook-service/templates/deployment.yaml,Missing deployment structure
